text,label,text1,text2
体坛联播｜邓肯回归马刺担任助教，比尔、哈里斯退出美国男篮,0,体坛联播丨邓肯回归马刺，比尔·哈里斯退出美国男篮是真,邓肯回归马刺助教，比尔哈里斯退出美国男篮，邓肯怎么样了
又走一个大师兄！鹤字科大师兄退出德云社，曾被郭德纲寄予厚望！,0,又走一个大师兄！鹤字科退出德云社，曾被郭德纲寄予厚望！,又走一个大师兄，鹤字科退出德云社，曾被郭德纲寄予厚望，为什么
哈登退出美国队他们机会来了！冠军中锋：要在世界杯上争冠军,0,哈登退出美国队，他们会在世界杯上争夺冠军吗,哈登退出美国队，他们机会来了吗
封杀华为！北大教授公开退出IEEE：太过分,0,北大教授退出ieee是否真的太过分了,北大教授为什么要退出ieee
随着哈登也宣布退出，美国队在今年夏天的篮球世界杯上想拿到冠军已经很不容易。,0,哈登的退役，是否能成为篮球世界杯的冠军？,哈登退出nba，在今年夏天的世界杯上能拿到什么奖杯？
北京时间7月20日，NBA巨星哈登宣布退出今年的美国男篮，这也就意味着，继上次浓眉哥退队之后，又一位超级巨星离开梦之队。,0,哈登退出,今年的nba
PayPal宣布退出虚拟货币组织Libra协会,0,paypal退出虚拟货币组织libra协会,paypal为什么宣布退出虚拟货币协会
浓眉哥、哈登因这个退出美国国家队，但背后的原因或是因为他,0,浓眉哥、哈登退出美国国家队的原因或是因为他的原因,浓眉哥哈登退出美国国家队的原因是什么
说再见了？正式宣布这一帝星今夏离开球队！尤文遭遇挖角,0,说再见了？尤文今夏宣布离开球队，尤文遭挖角，是怎么,说再见了？尤文今夏离开球队？
巴西女排主力接应布鲁纳因心脏病退出国家队 惠若琪也因此病退役,0,巴西女排主力接应布鲁纳因心脏病退出国家队，惠若琪为什么,巴西女排女排主力接应布鲁纳因因心脏病退出国家队
女羽黄金一代球员、伦敦奥运会金牌得主李雪芮退出了国家队，将告别以后的中国女羽国家队比赛。,0,伦敦奥运会女羽金牌得主李雪芮退出了,伦敦奥运会金牌得主、李雪芮退出了国
离开德云社后，曹云金自立门户，门票惨到49元，何云伟靠卖画为生,0,为什么曹云金在德云社自立门户之后，却没有人买他的,何云伟离开曹云金的门户是怎么回事？
2019年FIBA世界杯：老鹰队后卫特雷·杨因“轻伤”退出美国队,0,老鹰队后卫特雷·杨因为什么退出了美国队,fiba世界杯特雷·杨为何不参加
First Solar宣布：退出光伏EPC业务 专注光伏组件研发,0,first solar宣布：光伏epc业务专注光伏组件研发,first solar宣布：光伏epc业务专注光伏组件
在本赛季无缘总冠军以后，勇士队还需要承受杜兰特离开的后果，不得不说随着杜兰特宣布离开，勇士队的皇朝也是正式宣布解体。,0,杜兰特,勇士队
红杉资本退出安琪儿医疗股东行列,0,红杉资本为什么退出安琪儿医疗股东？,红杉资本退出安琪儿医疗行列是真的吗
前不久，今夏刚刚转会离开曼城的传奇队长孔帕尼在接受采访时，评选出了一份最佳阵容。这套阵容是他在曼城效力这些年，所有的队友中甄选出来的。2008年夏季加盟曼城，2019年夏季转会离开曼城,0,今夏，孔帕尼在曼城的传奇阵容是谁的？,孔帕尼在曼城的最佳阵容中是怎么样的?
对于千兆来说更大的困难还在后面，中乙转会窗口开启后已经有7名绝对主力离队，本周主帅泽拉鲁丁也告别球队。,0,中乙主帅泽拉鲁丁离队,中乙转会窗口开启，泽
“罗贝里”组合赛季结束后将离开拜仁,0,罗贝里的赛季结束后将离开拜仁，是真的吗,罗贝里为什么不离开拜仁
冠军不保？浓眉哈登纷纷退出美国队，网友：中国夺冠几率翻倍了！,0,哈登退出美国队，是不是中国队赢了？,哈登为什么退出美国队，中国队的冠军
据著名NBA记者查拉尼亚报道，尽管多名NBA球星已经退出了美国男篮和世界杯，但美国男篮无意邀请卡梅罗-安东尼加入。,0,nba卡梅罗安东尼是,如果美国队球员不
YG艺人金韩彬宣布退出iKON 被韩媒报道疑似吸毒,0,yg金韩彬被韩媒传出抽毒，ikon是不是被,yg金韩彬退出ikon了吗
比尔退出美国国家队，这是第几个了？美国真的以为稳了吗,0,比尔退出美国国家队，这是第几个了,比尔退出美国国家队，这是美国第几个退出国家队了？
2019年女排世界杯将于9月14日在日本开战，继巴西、美国、中国公布世界杯参赛名单之后，欧洲劲旅荷兰女排也在今天凌晨公布了14人世界杯参赛名单，参加完刚刚落幕的欧锦赛大部分队员都前往日本参加世界杯比赛，只有名将德克鲁伊夫意外落选，当然了，德克鲁伊夫落选世界杯并不是因为她的水平不够，而是她自己主动选择离开的，另外最近几年雷打不动的主力依旧都入选本次世界杯参赛阵容，斯洛特耶斯、布伊吉斯、普拉克、格鲁图斯等名将都榜上有名。,0,9月14日世锦赛中国女排对荷兰，德克鲁伊夫的比赛，德克鲁伊夫落选了吗,德克鲁伊夫落选2018年世界杯世界杯，只有德克鲁伊夫落选的吗，只能参加比赛
北京时间6月28日，NBA前线连续更新重磅消息，包括湖人成功交易三人，达成3200万薪资空间，比如沃克正式确认要离开黄蜂。,0,湖人交易沃克,沃克离开黄蜂
近期，山东队宣布著名教练巩晓彬重出江湖，这就意味着上赛季山东队主教练吴庆龙不得不离开球队。,0,吴庆龙是山东队的主教练吗,山东队主教练吴庆龙的资料？
北京时间7月23日，奇才球星比尔和76人球星哈里斯也先后宣布退出美国男篮，无缘今年夏天的男篮世界杯。,0,奇才比尔退赛美国男篮世界杯,7月23日，美国男篮比尔和比
INFINITE成员金明洙将离开woollim，金明洙在自己的ins上公开了亲笔信，主动提及了上周已经和woollim合约到期的事，并表示自己将离开woollim，因为自己需要新的挑战。,0,infinite成员金明洙在ins上公开了亲笔信，并且说自己是woollim成员，因为他,infinite成员金明洙将离开woollim，为何要公布自己的新合约？
安德拉达因伤退出国家队，穆索入选,0,穆索安德拉达为何退出国家队,安德拉达为什么退出国家队
美东时间10月11日，三大支付巨头万事达卡、Visa、Stripe和美国电商巨头eBay宣布，退出Facebook加密货币Libra的管理组织Libra协会。,0,美国paypal支付巨,paypal和visa和利bra
红杉资本退出快看漫画股东行列 陈安妮成最大股东,0,快看漫画股东陈安妮为什么离职,红杉资本和快看漫画合伙人谁的影响力大
阿黛勒·林是电影《摘金奇缘》的联合编剧，这次退出合作据悉是因为薪酬问题双方没有达成一致的意见。,0,摘金奇缘的编剧，阿黛勒·林为,《摘金奇缘》是不是因为阿黛勒
扎克伯格尴尬了：Libra开会前夜巨头宣布退出,0,扎克伯格尴尬了libra开会前夜巨头宣布退出,扎克伯格尴尬了libra为什么会退出
科比说对了！9位球员退出梦之队，队内已无超巨，夺冠不稳了,0,科比说对了，8位球员退出梦之队，队内已无超巨，夺冠不稳，,科比退出梦之队队内已无超巨，夺冠不稳了，科比是怎么
德云社又一著名弟子退出，删除所有相关微博，连名字都改了,0,"德云社又一弟子退出, 删掉所有相关微博, 连名字都改了",德云社又一著名弟子退出，退出所有微博，连名字都改了
8月6日，中国男篮又公布新的人员调整，吴前、陈林坚和胡金秋暂时离队，任骏飞回归。,0,胡金秋任骏飞离队，中国男篮为什么不让任骏飞,中国男篮胡金秋和任骏飞谁是主力，谁是主力？
但是曹云金偏偏不领情，在德云社火了之后的曹云金便开始膨胀，便离开了德云社独自发展，还开了一家小公司。,0,曹云金为什么离开德云社,曹云金开始做德云社的事
中国女排劲敌公布14人名单，“背飞女皇”心灰意冷退出，奖牌无望,0,中国女排劲敌公布15个十人名单，背飞女皇退出，是什么,中国女排劲敌为何退出背飞女皇
日本男星中居广正因遭受冷待遇 决心退出杰尼斯事务所,0,日本男星中居广正为什么退出日本杰尼斯事务所了？,日本男星中居广正退出杰尼斯事务所是真的吗
美国篮协24日宣布，目前效力于洛杉矶湖人队的球员库兹马因左踝受伤已退出国家队，而征战男篮世界杯的美国队12人大名单也最终确定。,0,美国篮协24日宣布库兹马因退役，库兹马因将不再参加男篮世界杯了吗？,美国篮协24日宣布，库兹马因退出国家队了吗？
联盟消息源称，国王后卫达龙-福克斯将退出美国队，专注于下赛季，目标打进季后赛。,0,美国队队员达龙福克斯退出季后赛是怎么回事,为什么说国王后卫达龙-福克斯是美国队最伟大的
1998年因为黑哨，大连万达退出了足坛,0,大连万达退出了足坛,大连万达足球队退出了吗？
陈赫退出《奔跑吧》后，转身加盟了一档新综艺，无论如何也要追！,0,陈赫退出《奔跑吧》后，转身了一档新综艺，无论如何,陈赫退出《奔跑吧兄弟》后，转身加盟了一档新综艺！
北京时间8月31日，男篮世界杯鸣锣开战，全世界的篮球好手都将来到中国展开激烈的角逐。而对于世界霸主美国队来说，他们的阵容实力并没有像想象中那般强大，而随着浓眉的退出，这支球队领袖的角色毫无疑问落在了哈登的手上，但今天据火箭随队记者费根报道，哈登也确认缺席世界杯。,0,在世界杯鸣锣开战，对于美国篮球球队来说，哈登的阵容有什么特殊的表现？,如果今年世界杯男篮决赛在火箭队，那么，哈登的阵容，将会如何排列出来？
不到一个月的时间，篮球世界杯将在中国举行，作为全球篮坛的霸主，美国队却因为多位球星相继退出变得星光暗淡，这次他们不一定就是毫无悬念的金牌得主，正是应了推广大使科比的那句话：“美国队，别以为稳了！”,0,世界篮球总决赛中，中国队和美国队的成绩，是不是都不是一个星光暗淡，这次科比就是被推广得主了,不到一个月的时间，篮球世界杯将在中国举行，美国队却因为多位球星相继退出，为何美国队却成为全球球坛的霸主，却不再是星光暗淡的得主？
据外媒报道，北京时间8月2日，尼克斯队今年的探花秀RJ-巴雷特选择退出加拿大男篮，他将不会代表球队出战今年夏天在中国举办的男篮世界杯。,0,尼克斯队今年的探花秀rj巴雷特会不会退出加拿大男篮,加拿大男篮的首次代表队长是巴雷特吗？他会去加拿大参加世界杯吗？
离开德云社，曹云金创办了听云轩，但是生意一直也就那么回事。6月离婚后，更是受到负面消息影响，他的门票最低才49元，而岳云鹏的专场最低是299元。,0,听云轩和岳云鹏的生意一直受到负面消息影响，为什么他的门票还那么低？,听云轩是曹云金创办的，听云轩是不是曹云金创办的听云轩，为什么他离婚了
今夏，凯尔特人核心凯里-欧文选择了离开波士顿，加盟布鲁克林篮网。对于他的离开，前队友马库斯-斯玛特在近日发表了自己的看法：“欧文是一个很好的队友，只是被很多人误解了。”,0,如何评价凯里·欧文的前队友马库斯·斯玛特,凯里欧文和马库斯斯玛特，是不是一个队友？
